日期,主口径_电费收入(元),主口径_电费成本(元),主口径_净收益(元),主口径_放电电量(kWh),主口径_充电电量(kWh),主口径_单位收益(元/kWh),物理模型_电费收入(元),物理模型_电费成本(元),物理模型_净收益(元),物理模型_放电电量(kWh),物理模型_充电电量(kWh),物理模型_单位收益(元/kWh),样本模型_电费收入(元),样本模型_电费成本(元),样本模型_净收益(元),样本模型_放电电量(kWh),样本模型_充电电量(kWh),样本模型_单位收益(元/kWh)
2025-06-17,11183.97632,3917.745634549054,7266.230685450946,10635.2,12510.763642181237,0.683224639447396,7700.928654068813,3733.0122246563087,3967.916429412504,7323.058819008,11920.843763871335,0.5418386670762817,11183.97632,3917.745634549054,7266.230685450946,10635.2,12510.763642181237,0.683224639447396
2025-06-18,14540.999000000002,5093.710298041134,9447.288701958867,13827.5,16266.039591381554,0.6832246394473959,10012.46718107196,4853.526641382872,5158.940539689087,9521.1745731,15499.0472341781,0.5418386670762815,14540.999000000002,5093.710298041134,9447.288701958867,13827.5,16266.039591381554,0.6832246394473959
2025-06-19,15953.613280000001,5588.548919871447,10365.064360128556,15170.8,17846.236371935007,0.6832246394473961,10985.14822712757,5325.032143995029,5660.1160831325415,10446.128021231998,17004.733016110586,0.5418386670762817,15953.613280000001,5588.548919871447,10365.064360128556,15170.8,17846.236371935007,0.6832246394473961
2025-06-20,17452.3536,6113.557483731019,11338.796116268979,16596.0,19522.77657266811,0.6832246394473956,12017.132911738943,5825.284985745085,6191.847925993859,11427.475191839998,18602.219338160896,0.5418386670762815,17452.3536,6113.557483731019,11338.796116268979,16596.0,19522.77657266811,0.6832246394473956
2025-06-21,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959,12017.132911738945,5825.284985745086,6191.8479259938595,11427.47519184,18602.219338160896,0.5418386670762815,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959
2025-06-22,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959,12017.132911738945,5825.284985745086,6191.8479259938595,11427.47519184,18602.219338160896,0.5418386670762815,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959
2025-06-23,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959,12017.132911738945,5825.284985745086,6191.8479259938595,11427.47519184,18602.2193381609,0.5418386670762815,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959
2025-06-24,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959,12017.132911738945,5825.284985745086,6191.8479259938595,11427.47519184,18602.219338160896,0.5418386670762815,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959
2025-06-25,17452.353600000002,6113.557483731019,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959,12017.132911738943,5825.284985745085,6191.847925993859,11427.47519184,18602.219338160896,0.5418386670762814,17452.353600000002,6113.557483731019,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959
2025-06-26,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668117,0.6832246394473959,12017.132911738945,5825.284985745086,6191.8479259938595,11427.47519184,18602.219338160896,0.5418386670762815,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668117,0.6832246394473959
2025-06-27,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959,12017.132911738945,5825.284985745085,6191.84792599386,11427.47519184,18602.219338160896,0.5418386670762816,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959
2025-06-28,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668117,0.6832246394473959,12017.132911738945,5825.284985745086,6191.8479259938595,11427.47519184,18602.219338160903,0.5418386670762815,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668117,0.6832246394473959
2025-06-29,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959,12017.132911738945,5825.284985745086,6191.8479259938595,11427.47519184,18602.2193381609,0.5418386670762815,17452.353600000002,6113.55748373102,11338.796116268983,16596.0,19522.776572668114,0.6832246394473959
2025-06-30,17452.353600000002,6113.557483731019,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959,12017.132911738945,5825.284985745085,6191.84792599386,11427.47519184,18602.219338160896,0.5418386670762816,17452.353600000002,6113.557483731019,11338.796116268983,16596.0,19522.77657266811,0.6832246394473959
2025-07-01,14593.6926,6132.104121475055,8461.588478524945,16596.0,19522.77657266811,0.5098571028274853,10048.750309944502,5842.957094116337,4205.793215828165,11427.47519184,18602.219338160896,0.3680422092564584,14593.6926,6132.104121475055,8461.588478524945,16596.0,19522.77657266811,0.5098571028274853
2025-07-02,12783.5231269971,5528.753110737527,7254.770016259572,14963.083601999999,17601.888286334055,0.48484458212142073,8802.325463851063,5268.05588588586,3534.269577965202,10303.10114818528,16771.90667267068,0.3430296885503939,12783.5231269971,5528.753110737527,7254.770016259572,14963.083601999999,17601.888286334055,0.48484458212142073
2025-07-03,12455.016215492578,5419.257850737526,7035.758364755053,14666.744319599999,17253.288286334053,0.4797082577728427,8576.126103669943,5163.7236544828465,3412.402449187097,10099.051389328106,16439.74420402052,0.3378933642018159,12455.016215492578,5419.257850737526,7035.758364755053,14666.744319599999,17253.288286334053,0.4797082577728427
2025-07-04,14593.6926,6132.104121475053,8461.588478524947,16596.0,19522.77657266811,0.5098571028274854,10048.750309944502,5842.957094116337,4205.793215828165,11427.47519184,18602.219338160896,0.3680422092564584,14593.6926,6132.104121475053,8461.588478524947,16596.0,19522.77657266811,0.5098571028274854
2025-07-05,12929.30631463264,5577.344380737528,7351.961933895112,15094.591596799999,17756.58828633406,0.48705934749859037,8902.70710762622,5314.355932351857,3588.3511752743634,10393.653350409046,16919.31210554555,0.34524445392756364,12929.30631463264,5577.344380737528,7351.961933895112,15094.591596799999,17756.58828633406,0.48705934749859037
2025-07-06,14593.692600000002,6132.104121475054,8461.588478524947,16596.0,19522.776572668114,0.5098571028274854,10048.750309944504,5842.9570941163365,4205.793215828167,11427.47519184,18602.219338160896,0.3680422092564587,14593.692600000002,6132.104121475054,8461.588478524947,16596.0,19522.776572668114,0.5098571028274854
2025-07-07,12737.3474567053,5513.362210737527,7223.985245967773,14921.429486,17552.88828633406,0.48413493176010125,8770.530373062553,5253.390712797084,3517.1396602654686,10274.419455173227,16725.217169045158,0.34232003818907447,12737.3474567053,5513.362210737527,7223.985245967773,14921.429486,17552.88828633406,0.48413493176010125
2025-07-08,14593.692600000002,6132.104121475055,8461.588478524947,16596.0,19522.776572668117,0.5098571028274854,10048.750309944502,5842.957094116337,4205.793215828165,11427.47519184,18602.219338160896,0.3680422092564584,14593.692600000002,6132.104121475055,8461.588478524947,16596.0,19522.776572668117,0.5098571028274854
2025-07-09,12813.2074864704,5538.647260737527,7274.560225732874,14989.861248,17633.388286334055,0.48529870326207797,8822.76516507225,5277.483497157217,3545.281667915032,10321.539379407313,16801.921353572805,0.34348380969105113,12813.2074864704,5538.647260737527,7274.560225732874,14989.861248,17633.388286334055,0.48529870326207797
2025-07-10,13265.069402897301,5689.258210737527,7575.811192159774,15397.476526,18112.888286334055,0.4920164144668347,9133.902839216964,5420.992690954536,3712.9101482624283,10602.210232453828,17258.811496194005,0.35020152089580797,13265.069402897301,5689.258210737527,7575.811192159774,15397.476526,18112.888286334055,0.4920164144668347
2025-07-11,14593.6926,6132.104121475053,8461.588478524947,16596.0,19522.77657266811,0.5098571028274854,10048.750309944504,5842.957094116337,4205.7932158281665,11427.47519184,18602.219338160896,0.3680422092564586,14593.6926,6132.104121475053,8461.588478524947,16596.0,19522.77657266811,0.5098571028274854
2025-07-12,13270.34662235922,5691.017170737527,7579.329451621694,15402.236996399999,18118.488286334054,0.49209276895253773,9137.536563878508,5422.66871073611,3714.8678531423975,10605.488140226635,17264.147439465494,0.35027787538151095,13270.34662235922,5691.017170737527,7579.329451621694,15402.236996399999,18118.488286334054,0.49209276895253773
2025-07-13,12464.251349550941,5422.336030737528,7041.915318813413,14675.0751428,17263.08828633406,0.479855486277927,8582.485121827645,5166.656689100602,3415.828432727043,10104.787727930518,16449.082104745634,0.3380405927069001,12464.251349550941,5422.336030737528,7041.915318813413,14675.0751428,17263.08828633406,0.479855486277927
2025-07-14,14593.6926,6132.104121475055,8461.588478524945,16596.0,19522.776572668114,0.5098571028274853,10048.750309944504,5842.957094116338,4205.793215828166,11427.47519184,18602.2193381609,0.36804220925645853,14593.6926,6132.104121475055,8461.588478524945,16596.0,19522.776572668114,0.5098571028274853
2025-07-15,11974.12959202512,5258.972620737527,6715.156971287593,14232.9464544,16742.988286334054,0.47180371209867483,8245.002943886735,5010.996351886868,3234.006591999867,9800.352043531157,15953.506373406139,0.329988818527648,11974.12959202512,5258.972620737527,6715.156971287593,14232.9464544,16742.988286334054,0.47180371209867483
2025-07-16,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852,10048.750309944502,5842.9570941163365,4205.793215828166,11427.47519184,18602.219338160896,0.36804220925645853,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852
2025-07-17,14052.69440758886,5951.782990737527,8100.911416851333,16107.976733200001,18948.688286334058,0.5029130319113647,9676.236244952423,5671.138643354534,4005.0976015978886,11091.437967545127,18055.201029463657,0.3610981383403381,14052.69440758886,5951.782990737527,8100.911416851333,16107.976733200001,18948.688286334058,0.5029130319113647
2025-07-18,14593.692599999998,6132.104121475055,8461.588478524944,16596.0,19522.776572668114,0.5098571028274852,10048.750309944502,5842.957094116338,4205.793215828164,11427.47519184,18602.219338160896,0.36804220925645836,14593.692599999998,6132.104121475055,8461.588478524944,16596.0,19522.776572668114,0.5098571028274852
2025-07-19,13904.27261022236,5902.312240737527,8001.960369484834,15974.0885032,18791.188286334054,0.5009337695782671,9574.037738846495,5624.00058699775,3950.0371518487445,10999.246811434958,17905.127624953042,0.35911887600724035,13904.27261022236,5902.312240737527,8001.960369484834,15974.0885032,18791.188286334054,0.5009337695782671
2025-07-20,14593.692599999998,6132.104121475053,8461.588478524945,16596.0,19522.77657266811,0.5098571028274853,10048.750309944502,5842.957094116337,4205.793215828165,11427.475191839998,18602.219338160896,0.3680422092564585,14593.692599999998,6132.104121475053,8461.588478524945,16596.0,19522.77657266811,0.5098571028274853
2025-07-21,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852,10048.750309944502,5842.957094116337,4205.793215828165,11427.47519184,18602.219338160896,0.3680422092564584,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852
2025-07-22,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.776572668114,0.5098571028274852,10048.750309944502,5842.957094116337,4205.793215828165,11427.47519184,18602.219338160896,0.3680422092564584,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.776572668114,0.5098571028274852
2025-07-23,13340.9294326624,5714.543260737528,7626.3861719248725,15465.908288,18193.388286334055,0.49310949152867967,9186.137631226662,5445.0854753146705,3741.0521559119916,10649.330156687916,17335.515680721648,0.351294597957653,13340.9294326624,5714.543260737528,7626.3861719248725,15465.908288,18193.388286334055,0.49310949152867967
2025-07-24,14046.65639,5821.212797794099,8225.443592205902,15754.6,18532.992033728427,0.5220979010705382,9672.078659015775,5546.725225052135,4125.35343396364,10848.114042984002,17659.106096950447,0.3802830074995114,14046.65639,5821.212797794099,8225.443592205902,15754.6,18532.992033728427,0.5220979010705382
2025-07-25,12375.857923563779,5392.873450737527,6982.984472826252,14595.337263599999,17169.288286334056,0.47843940477082686,8521.62023374678,5138.583357759228,3383.036875987552,10049.882772736015,16359.705054948196,0.3366245111998,12375.857923563779,5392.873450737527,6982.984472826252,14595.337263599999,17169.288286334056,0.47843940477082686
2025-07-26,14593.692599999998,6132.104121475053,8461.588478524945,16596.0,19522.77657266811,0.5098571028274853,10048.750309944502,5842.957094116337,4205.793215828165,11427.475191839998,18602.219338160896,0.3680422092564585,14593.692599999998,6132.104121475053,8461.588478524945,16596.0,19522.77657266811,0.5098571028274853
2025-07-27,14205.074119551802,6002.572960737527,8202.501158814275,16245.435316000001,19110.388286334055,0.5049111334514808,9781.160044554508,5719.533714547499,4061.6263300070095,11186.0875544849,18209.276391427884,0.3630962398804539,14205.074119551802,6002.572960737527,8202.501158814275,16245.435316000001,19110.388286334055,0.5049111334514808
2025-07-28,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852,10048.750309944502,5842.9570941163365,4205.793215828166,11427.47519184,18602.219338160896,0.36804220925645853,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852
2025-07-29,13699.12070364022,5833.932670737527,7865.188032902693,15789.025216399998,18573.488286334054,0.498142724145703,9432.776692628966,5558.84531798904,3873.9313746399257,10871.818146767122,17697.692830273925,0.35632783057467626,13699.12070364022,5833.932670737527,7865.188032902693,15789.025216399998,18573.488286334054,0.498142724145703
2025-07-30,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852,10048.750309944502,5842.957094116337,4205.793215828165,11427.47519184,18602.219338160896,0.3680422092564584,14593.692599999998,6132.104121475054,8461.588478524944,16596.0,19522.77657266811,0.5098571028274852
2025-07-31,14069.18571840736,5957.279740737526,8111.905977669834,16122.853203199998,18966.18828633405,0.5031309207764675,9687.591634519746,5676.376205171954,4011.2154293477915,11101.681429335145,18071.875852187055,0.36131602720544054,14069.18571840736,5957.279740737526,8111.905977669834,16122.853203199998,18966.18828633405,0.5031309207764675
2025-08-01,14243.985126000001,5247.722342733188,8996.262783266813,16596.0,19522.77657266811,0.5420741614405166,9807.952919998974,5000.276558097648,4807.676361901325,11427.47519184,18602.219338160896,0.4207120366653113,14243.985126000001,5247.722342733188,8996.262783266813,16596.0,19522.77657266811,0.5420741614405166
2025-08-02,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.475191839998,18602.2193381609,0.3576388295069598,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651
2025-08-03,13017.130072,5136.386898235938,7880.743173764062,16243.900000000001,19108.582210699176,0.4851509288880171,8963.1797401021,4894.190912393491,4068.9888277086084,11185.030384956,18207.555477654358,0.36378880411281195,13017.130072,5136.386898235938,7880.743173764062,16243.900000000001,19108.582210699176,0.4851509288880171
2025-08-04,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.77657266811,0.479000954282165,9087.185409927126,5000.276558097648,4086.9088518294775,11427.47519184,18602.219338160896,0.35763882950695974,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.77657266811,0.479000954282165
2025-08-05,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.47519184,18602.219338160896,0.35763882950695974,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651
2025-08-06,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.776572668114,0.479000954282165,9087.185409927126,5000.276558097648,4086.9088518294775,11427.47519184,18602.2193381609,0.35763882950695974,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.776572668114,0.479000954282165
2025-08-07,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.77657266811,0.479000954282165,9087.185409927126,5000.276558097648,4086.9088518294775,11427.475191839998,18602.219338160896,0.3576388295069598,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.77657266811,0.479000954282165
2025-08-08,11443.124012198869,4733.645491366594,6709.478520832275,14970.2243076,17610.288286334056,0.44818824240502825,7879.36947255671,4510.439965940943,3368.9295066157674,10308.018009844489,16779.910587577913,0.32682611762982283,11443.124012198869,4733.645491366594,6709.478520832275,14970.2243076,17610.288286334056,0.44818824240502825
2025-08-09,12354.160028747063,5000.644531366594,7353.515497380469,15814.612744799999,18603.588286334056,0.4649823309646566,8506.67975684071,4764.849203616279,3741.8305532244303,10889.436901045956,17726.37352535818,0.3436202061894512,12354.160028747063,5000.644531366594,7353.515497380469,15814.612744799999,18603.588286334056,0.4649823309646566
2025-08-10,12328.478957103704,4993.118131366595,7335.360825737109,15790.810392799998,18575.58828633406,0.4645335257196015,8488.99659167414,4757.677695859398,3731.318895814742,10873.047362181926,17699.69380900074,0.34317140094439613,12328.478957103704,4993.118131366595,7335.360825737109,15790.810392799998,18575.58828633406,0.4645335257196015
2025-08-11,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.47519184,18602.219338160896,0.35763882950695974,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651
2025-08-12,11922.075998347531,4874.012851366594,7048.063146980937,15414.138172399998,18132.488286334054,0.4572466568128308,8209.160502913202,4644.188585606764,3564.9719173064386,10613.682909658648,17277.487297644213,0.3358845320376255,11922.075998347531,4874.012851366594,7048.063146980937,15414.138172399998,18132.488286334054,0.4572466568128308
2025-08-13,12549.978200027685,5058.033331366594,7491.94486866109,15996.1056788,18817.08828633406,0.46836055094274187,8641.51389123579,4819.531950262493,3821.9819409732972,11014.407134884186,17929.80636258368,0.34699842616753646,12549.978200027685,5058.033331366594,7491.94486866109,15996.1056788,18817.08828633406,0.46836055094274187
2025-08-14,13038.970268000001,5149.88881098809,7889.081457011911,16286.6,19158.81254087831,0.48439093837952124,8978.218201055035,4907.056169626004,4071.1620314290312,11214.432240264,18255.417297715787,0.363028813604316,13038.970268000001,5149.88881098809,7889.081457011911,16286.6,19158.81254087831,0.48439093837952124
2025-08-15,12381.12515397259,5008.547251366594,7372.577902605997,15839.605214399999,18632.988286334054,0.46545212477287545,8525.247080265604,4772.379286761003,3752.8677935046017,10906.645916853187,17754.387227533494,0.3440899999976701,12381.12515397259,5008.547251366594,7372.577902605997,15839.605214399999,18632.988286334054,0.46545212477287545
2025-08-16,13197.22218,5247.722342733189,7949.4998372668115,16596.0,19522.776572668114,0.47900095428216505,9087.185409927128,5000.276558097648,4086.9088518294793,11427.475191840002,18602.219338160896,0.3576388295069598,13197.22218,5247.722342733189,7949.4998372668115,16596.0,19522.776572668114,0.47900095428216505
2025-08-17,12688.013960110746,5098.487731366595,7589.526228744151,16124.043320800001,18967.58828633406,0.4706962191644368,8736.560904006095,4858.078804455725,3878.4820995503705,11102.500906278348,18073.20983800493,0.34933409438923163,12688.013960110746,5098.487731366595,7589.526228744151,16124.043320800001,18967.58828633406,0.4706962191644368
2025-08-18,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.475191839998,18602.219338160896,0.3576388295069598,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.776572668114,0.4790009542821651
2025-08-19,11907.951408943683,4869.873331366594,7038.078077577089,15401.0468788,18117.08828633406,0.4569869914015529,8199.43476207159,4640.24425634048,3559.1905057311105,10604.668663283433,17262.81345364762,0.3356248666263476,11907.951408943683,4869.873331366594,7038.078077577089,15401.0468788,18117.08828633406,0.4569869914015529
2025-08-20,11871.414872,4428.089835827988,7443.325036172011,14003.900000000001,16473.548496383883,0.531518008281408,8174.2768704398895,4219.292172327287,3954.984698112603,9642.637975356,15696.771474431873,0.41015588350620286,11871.414872,4428.089835827988,7443.325036172011,14003.900000000001,16473.548496383883,0.531518008281408
2025-08-21,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.47519184,18602.219338160896,0.35763882950695974,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651
2025-08-22,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.475191839998,18602.219338160896,0.3576388295069598,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651
2025-08-23,12239.237233143029,4966.963891366595,7272.273341776434,15708.097219600002,18478.288286334056,0.4629633519648931,8427.547592720319,4732.756706404239,3694.79088631608,10816.093714629424,17606.981794658626,0.34160122718968783,12239.237233143029,4966.963891366595,7272.273341776434,15708.097219600002,18478.288286334056,0.4629633519648931
2025-08-24,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.776572668114,0.479000954282165,9087.185409927126,5000.276558097648,4086.9088518294775,11427.47519184,18602.219338160896,0.35763882950695974,13197.222179999999,5247.722342733188,7949.499837266811,16596.0,19522.776572668114,0.479000954282165
2025-08-25,11474.583324961983,4742.865331366594,6731.717993595389,14999.382188799998,17644.588286334056,0.44879968447113416,7901.031349885756,4519.225062943121,3381.806286942635,10328.095194952926,16812.59324011578,0.32743755969592886,11474.583324961983,4742.865331366594,6731.717993595389,14999.382188799998,17644.588286334056,0.44879968447113416
2025-08-26,12801.234364,5002.917170538441,7798.317193461559,15821.8,18612.043045157887,0.4928843237470806,8814.520855600127,4767.014681062266,4047.5061745378607,10894.385815271999,17734.42961704712,0.37152219897187544,12801.234364,5002.917170538441,7798.317193461559,15821.8,18612.043045157887,0.4928843237470806
2025-08-27,11719.195532364985,4814.554291366594,6904.641240998391,15226.0995916,17911.288286334056,0.45347406270792906,8069.463498097315,4587.533674327407,3481.9298237699077,10484.205552632811,17066.717538420417,0.3321119379327239,11719.195532364985,4814.554291366594,6904.641240998391,15226.0995916,17911.288286334056,0.45347406270792906
2025-08-28,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.47519184,18602.219338160896,0.35763882950695974,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651
2025-08-29,12136.512946569586,4936.858291366594,7199.654655202992,15612.8878116,18366.288286334056,0.461135360868591,8356.814932054045,4704.070675376715,3652.7442566773298,10750.5355591733,17500.262929228855,0.33977323609338583,12136.512946569586,4936.858291366594,7199.654655202992,15612.8878116,18366.288286334056,0.461135360868591
2025-08-30,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651,9087.185409927126,5000.276558097648,4086.9088518294775,11427.475191839998,18602.219338160896,0.3576388295069598,13197.22218,5247.722342733188,7949.499837266812,16596.0,19522.77657266811,0.4790009542821651
2025-08-31,12368.28461815091,5004.784051366594,7363.500566784316,15827.7040384,18618.988286334054,0.4652285984700964,8516.40549768232,4768.793532882562,3747.6119647997584,10898.451147421172,17741.047369354772,0.3438664736948911,12368.28461815091,5004.784051366594,7363.500566784316,15827.7040384,18618.988286334054,0.4652285984700964
2025-09-01,14680.24074,5970.650759219088,8709.589980780911,16596.0,19522.776572668114,0.5248005531923904,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.219338160896,0.3867195315406008,14680.24074,5970.650759219088,8709.589980780911,16596.0,19522.776572668114,0.5248005531923904
2025-09-02,13772.388299326303,5678.831355609544,8093.55694371676,15784.859804799999,18568.588286334052,0.5127417692525593,9483.226417386046,5411.057493193296,4072.1689241927497,10868.949977465916,17693.023879911372,0.37466074760076973,13772.388299326303,5678.831355609544,8093.55694371676,15784.859804799999,18568.588286334052,0.5127417692525593
2025-09-03,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905,10108.344593069947,5689.116740189747,4419.2278528802,11427.475191839998,18602.219338160896,0.3867195315406007,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905
2025-09-04,14564.23359,5906.432805463929,8657.80078453607,16417.5,19312.797323558607,0.5273519588570775,10028.465777168461,5627.926854788211,4400.53892238025,11304.565796699997,18402.1412379041,0.38927093720528794,14564.23359,5906.432805463929,8657.80078453607,16417.5,19312.797323558607,0.5273519588570775
2025-09-05,11693.778390206699,5010.684554609545,6683.093835597154,13927.68129,16383.888286334057,0.4798425306009536,8051.9620663389815,4774.415809771423,3277.546256567559,9590.156207599972,15611.33901112194,0.3417615089491641,11693.778390206699,5010.684554609545,6683.093835597154,13927.68129,16383.888286334057,0.4798425306009536
2025-09-06,14680.24074,5970.650759219089,8709.589980780911,16596.0,19522.776572668117,0.5248005531923904,10108.344593069949,5689.116740189748,4419.227852880201,11427.47519184,18602.2193381609,0.3867195315406007,14680.24074,5970.650759219089,8709.589980780911,16596.0,19522.776572668117,0.5248005531923904
2025-09-07,11294.1737937723,4882.235954609544,6411.937839162755,13570.64601,15963.888286334055,0.4724858222989456,7776.807112597156,4652.023944967474,3124.783167629683,9344.31312463952,15211.143265760304,0.33440480064715605,11294.1737937723,4882.235954609544,6411.937839162755,13570.64601,15963.888286334055,0.4724858222989456
2025-09-08,8022.744164296013,3830.6700826095453,4192.074081686467,10647.7171844,12525.48828633406,0.3937063700215748,5524.205224630743,3650.0425451058145,1874.1626795249285,7331.677752136627,11934.874097066391,0.2556253483697852,8022.744164296013,3830.6700826095453,4192.074081686467,10647.7171844,12525.48828633406,0.3937063700215748
2025-09-09,10128.6603875053,4507.594204609544,5621.066182895756,12529.293110000002,14738.888286334055,0.44863394395406203,6974.271830850164,4295.047672622623,2679.224158227541,8627.270799338205,14043.905675122202,0.3105529223022724,10128.6603875053,4507.594204609544,5621.066182895756,12529.293110000002,14738.888286334055,0.44863394395406203
2025-09-10,9508.607255371257,4308.284793609544,5200.3224617617125,11975.2933672,14087.188286334054,0.4342542852440887,6547.323060960765,4105.136295735163,2442.1867652256024,8245.804282277904,13422.935276902734,0.29617326359229906,9508.607255371257,4308.284793609544,5200.3224617617125,11975.2933672,14087.188286334054,0.4342542852440887
2025-09-11,9687.763316106011,4365.872582609543,5321.890733496468,12135.364184400001,14275.488286334054,0.43854396560572556,6670.684198555016,4160.0086484555995,2510.675550099417,8356.023931138507,13602.356369406532,0.30046294395393597,9687.763316106011,4365.872582609543,5321.890733496468,12135.364184400001,14275.488286334054,0.43854396560572556
2025-09-12,12993.159336279223,5428.356585609545,7564.802750669678,15088.6410088,17749.588286334056,0.5013574613020306,8946.674257589486,5172.393356825596,3774.28090076389,10389.555965693038,16912.64217645619,0.36327643965024115,12993.159336279223,5428.356585609545,7564.802750669678,15088.6410088,17749.588286334056,0.5013574613020306
2025-09-13,14680.24074,5970.650759219088,8709.589980780911,16596.0,19522.77657266811,0.5248005531923904,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.219338160896,0.3867195315406008,14680.24074,5970.650759219088,8709.589980780911,16596.0,19522.77657266811,0.5248005531923904
2025-09-14,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.219338160896,0.3867195315406008,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905
2025-09-15,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.219338160896,0.3867195315406008,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905
2025-09-16,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.219338160896,0.3867195315406008,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905
