日期,等效次数,profit,是否有效,点位数量
2025-07-09,1.8064426666666666,"{'main': {'revenue': 12813.2074864704, 'cost': 5538.647260737527, 'profit': 7274.560225732874, 'discharge_energy_kwh': 14989.861248, 'charge_energy_kwh': 17633.388286334055, 'profit_per_kwh': 0.48529870326207797}, 'physics': {'revenue': 8822.76516507225, 'cost': 5277.483497157217, 'profit': 3545.281667915032, 'discharge_energy_kwh': 10321.539379407313, 'charge_energy_kwh': 16801.921353572805, 'profit_per_kwh': 0.34348380969105113}, 'sample': {'revenue': 12813.2074864704, 'cost': 5538.647260737527, 'profit': 7274.560225732874, 'discharge_energy_kwh': 14989.861248, 'charge_energy_kwh': 17633.388286334055, 'profit_per_kwh': 0.48529870326207797}}",True,96
2025-07-10,1.8555647777777775,"{'main': {'revenue': 13265.069402897301, 'cost': 5689.258210737527, 'profit': 7575.811192159774, 'discharge_energy_kwh': 15397.476526, 'charge_energy_kwh': 18112.888286334055, 'profit_per_kwh': 0.4920164144668347}, 'physics': {'revenue': 9133.902839216964, 'cost': 5420.992690954536, 'profit': 3712.9101482624283, 'discharge_energy_kwh': 10602.210232453828, 'charge_energy_kwh': 17258.811496194005, 'profit_per_kwh': 0.35020152089580797}, 'sample': {'revenue': 13265.069402897301, 'cost': 5689.258210737527, 'profit': 7575.811192159774, 'discharge_energy_kwh': 15397.476526, 'charge_energy_kwh': 18112.888286334055, 'profit_per_kwh': 0.4920164144668347}}",True,96
2025-07-11,2.0,"{'main': {'revenue': 14593.6926, 'cost': 6132.104121475053, 'profit': 8461.588478524947, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274854}, 'physics': {'revenue': 10048.750309944504, 'cost': 5842.957094116337, 'profit': 4205.7932158281665, 'discharge_energy_kwh': 11427.47519184, 'charge_energy_kwh': 18602.219338160896, 'profit_per_kwh': 0.3680422092564586}, 'sample': {'revenue': 14593.6926, 'cost': 6132.104121475053, 'profit': 8461.588478524947, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274854}}",True,96
2025-07-12,1.8561384666666667,"{'main': {'revenue': 13270.34662235922, 'cost': 5691.017170737527, 'profit': 7579.329451621694, 'discharge_energy_kwh': 15402.236996399999, 'charge_energy_kwh': 18118.488286334054, 'profit_per_kwh': 0.49209276895253773}, 'physics': {'revenue': 9137.536563878508, 'cost': 5422.66871073611, 'profit': 3714.8678531423975, 'discharge_energy_kwh': 10605.488140226635, 'charge_energy_kwh': 17264.147439465494, 'profit_per_kwh': 0.35027787538151095}, 'sample': {'revenue': 13270.34662235922, 'cost': 5691.017170737527, 'profit': 7579.329451621694, 'discharge_energy_kwh': 15402.236996399999, 'charge_energy_kwh': 18118.488286334054, 'profit_per_kwh': 0.49209276895253773}}",True,96
2025-07-13,1.7685074888888885,"{'main': {'revenue': 12464.251349550941, 'cost': 5422.336030737528, 'profit': 7041.915318813413, 'discharge_energy_kwh': 14675.0751428, 'charge_energy_kwh': 17263.08828633406, 'profit_per_kwh': 0.479855486277927}, 'physics': {'revenue': 8582.485121827645, 'cost': 5166.656689100602, 'profit': 3415.828432727043, 'discharge_energy_kwh': 10104.787727930518, 'charge_energy_kwh': 16449.082104745634, 'profit_per_kwh': 0.3380405927069001}, 'sample': {'revenue': 12464.251349550941, 'cost': 5422.336030737528, 'profit': 7041.915318813413, 'discharge_energy_kwh': 14675.0751428, 'charge_energy_kwh': 17263.08828633406, 'profit_per_kwh': 0.479855486277927}}",True,96
2025-07-14,2.0,"{'main': {'revenue': 14593.6926, 'cost': 6132.104121475055, 'profit': 8461.588478524945, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.776572668114, 'profit_per_kwh': 0.5098571028274853}, 'physics': {'revenue': 10048.750309944504, 'cost': 5842.957094116338, 'profit': 4205.793215828166, 'discharge_energy_kwh': 11427.47519184, 'charge_energy_kwh': 18602.2193381609, 'profit_per_kwh': 0.36804220925645853}, 'sample': {'revenue': 14593.6926, 'cost': 6132.104121475055, 'profit': 8461.588478524945, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.776572668114, 'profit_per_kwh': 0.5098571028274853}}",True,96
2025-07-15,1.7152261333333332,"{'main': {'revenue': 11974.12959202512, 'cost': 5258.972620737527, 'profit': 6715.156971287593, 'discharge_energy_kwh': 14232.9464544, 'charge_energy_kwh': 16742.988286334054, 'profit_per_kwh': 0.47180371209867483}, 'physics': {'revenue': 8245.002943886735, 'cost': 5010.996351886868, 'profit': 3234.006591999867, 'discharge_energy_kwh': 9800.352043531157, 'charge_energy_kwh': 15953.506373406139, 'profit_per_kwh': 0.329988818527648}, 'sample': {'revenue': 11974.12959202512, 'cost': 5258.972620737527, 'profit': 6715.156971287593, 'discharge_energy_kwh': 14232.9464544, 'charge_energy_kwh': 16742.988286334054, 'profit_per_kwh': 0.47180371209867483}}",True,96
2025-07-16,2.0,"{'main': {'revenue': 14593.692599999998, 'cost': 6132.104121475054, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274852}, 'physics': {'revenue': 10048.750309944502, 'cost': 5842.9570941163365, 'profit': 4205.793215828166, 'discharge_energy_kwh': 11427.47519184, 'charge_energy_kwh': 18602.219338160896, 'profit_per_kwh': 0.36804220925645853}, 'sample': {'revenue': 14593.692599999998, 'cost': 6132.104121475054, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274852}}",True,96
2025-07-17,1.9411878444444444,"{'main': {'revenue': 14052.69440758886, 'cost': 5951.782990737527, 'profit': 8100.911416851333, 'discharge_energy_kwh': 16107.976733200001, 'charge_energy_kwh': 18948.688286334058, 'profit_per_kwh': 0.5029130319113647}, 'physics': {'revenue': 9676.236244952423, 'cost': 5671.138643354534, 'profit': 4005.0976015978886, 'discharge_energy_kwh': 11091.437967545127, 'charge_energy_kwh': 18055.201029463657, 'profit_per_kwh': 0.3610981383403381}, 'sample': {'revenue': 14052.69440758886, 'cost': 5951.782990737527, 'profit': 8100.911416851333, 'discharge_energy_kwh': 16107.976733200001, 'charge_energy_kwh': 18948.688286334058, 'profit_per_kwh': 0.5029130319113647}}",True,96
2025-07-18,2.0,"{'main': {'revenue': 14593.692599999998, 'cost': 6132.104121475055, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.776572668114, 'profit_per_kwh': 0.5098571028274852}, 'physics': {'revenue': 10048.750309944502, 'cost': 5842.957094116338, 'profit': 4205.793215828164, 'discharge_energy_kwh': 11427.47519184, 'charge_energy_kwh': 18602.219338160896, 'profit_per_kwh': 0.36804220925645836}, 'sample': {'revenue': 14593.692599999998, 'cost': 6132.104121475055, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.776572668114, 'profit_per_kwh': 0.5098571028274852}}",True,96
2025-07-19,1.9250528444444446,"{'main': {'revenue': 13904.27261022236, 'cost': 5902.312240737527, 'profit': 8001.960369484834, 'discharge_energy_kwh': 15974.0885032, 'charge_energy_kwh': 18791.188286334054, 'profit_per_kwh': 0.5009337695782671}, 'physics': {'revenue': 9574.037738846495, 'cost': 5624.00058699775, 'profit': 3950.0371518487445, 'discharge_energy_kwh': 10999.246811434958, 'charge_energy_kwh': 17905.127624953042, 'profit_per_kwh': 0.35911887600724035}, 'sample': {'revenue': 13904.27261022236, 'cost': 5902.312240737527, 'profit': 8001.960369484834, 'discharge_energy_kwh': 15974.0885032, 'charge_energy_kwh': 18791.188286334054, 'profit_per_kwh': 0.5009337695782671}}",True,96
2025-07-20,2.0,"{'main': {'revenue': 14593.692599999998, 'cost': 6132.104121475053, 'profit': 8461.588478524945, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274853}, 'physics': {'revenue': 10048.750309944502, 'cost': 5842.957094116337, 'profit': 4205.793215828165, 'discharge_energy_kwh': 11427.475191839998, 'charge_energy_kwh': 18602.219338160896, 'profit_per_kwh': 0.3680422092564585}, 'sample': {'revenue': 14593.692599999998, 'cost': 6132.104121475053, 'profit': 8461.588478524945, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274853}}",True,96
2025-07-21,2.0,"{'main': {'revenue': 14593.692599999998, 'cost': 6132.104121475054, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274852}, 'physics': {'revenue': 10048.750309944502, 'cost': 5842.957094116337, 'profit': 4205.793215828165, 'discharge_energy_kwh': 11427.47519184, 'charge_energy_kwh': 18602.219338160896, 'profit_per_kwh': 0.3680422092564584}, 'sample': {'revenue': 14593.692599999998, 'cost': 6132.104121475054, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.77657266811, 'profit_per_kwh': 0.5098571028274852}}",True,96
2025-07-22,2.0,"{'main': {'revenue': 14593.692599999998, 'cost': 6132.104121475054, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.776572668114, 'profit_per_kwh': 0.5098571028274852}, 'physics': {'revenue': 10048.750309944502, 'cost': 5842.957094116337, 'profit': 4205.793215828165, 'discharge_energy_kwh': 11427.47519184, 'charge_energy_kwh': 18602.219338160896, 'profit_per_kwh': 0.3680422092564584}, 'sample': {'revenue': 14593.692599999998, 'cost': 6132.104121475054, 'profit': 8461.588478524944, 'discharge_energy_kwh': 16596.0, 'charge_energy_kwh': 19522.776572668114, 'profit_per_kwh': 0.5098571028274852}}",True,96
2025-07-23,1.8638115555555554,"{'main': {'revenue': 13340.9294326624, 'cost': 5714.543260737528, 'profit': 7626.3861719248725, 'discharge_energy_kwh': 15465.908288, 'charge_energy_kwh': 18193.388286334055, 'profit_per_kwh': 0.49310949152867967}, 'physics': {'revenue': 9186.137631226662, 'cost': 5445.0854753146705, 'profit': 3741.0521559119916, 'discharge_energy_kwh': 10649.330156687916, 'charge_energy_kwh': 17335.515680721648, 'profit_per_kwh': 0.351294597957653}, 'sample': {'revenue': 13340.9294326624, 'cost': 5714.543260737528, 'profit': 7626.3861719248725, 'discharge_energy_kwh': 15465.908288, 'charge_energy_kwh': 18193.388286334055, 'profit_per_kwh': 0.49310949152867967}}",True,96
