时间,原始负荷(kW),主口径_储能后负荷(kW),储能功率(kW),SOC,分时电价档位,电价(元/kWh),主口径_充电电量(kWh),主口径_放电电量(kWh),主口径_当时点净收益(元)
2025-02-10T02:30:00,2262.4,2262.4,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T02:45:00,2472.4,2472.4,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T03:00:00,2788.8,2788.8,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T03:15:00,2559.2,2559.2,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T03:30:00,2668.4,2668.4,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T03:45:00,2665.6,2665.6,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T04:00:00,2788.8,2788.8,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T04:15:00,3063.2,3063.2,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T04:30:00,2825.2,2825.2,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T04:45:00,2567.6,2567.6,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T05:00:00,2886.8,2886.8,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T05:15:00,2760.8,2760.8,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T05:30:00,2847.6,2847.6,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T05:45:00,2853.2,2853.2,0.0,0.9046553664484079,谷,0.23272,0.0,0.0,0.0
2025-02-10T06:00:00,3122.0,100.0,-2507.6556,0.8419639764484079,峰,0.95171,0.0,755.5,719.016905
2025-02-10T06:15:00,2800.0,100.0,-2240.4599999999996,0.7859524764484079,峰,0.95171,0.0,675.0,642.4042499999999
2025-02-10T06:30:00,3043.6,100.0,-2442.59928,0.7248874944484079,峰,0.95171,0.0,735.9,700.363389
2025-02-10T06:45:00,2819.6,100.0,-2256.72408,0.668469392448408,峰,0.95171,0.0,679.9,647.0676289999999
2025-02-10T07:00:00,2777.6,100.0,-2221.87248,0.612922580448408,峰,0.95171,0.0,669.4,637.074674
2025-02-10T07:15:00,2844.8,100.0,-2277.6350399999997,0.555981704448408,峰,0.95171,0.0,686.2,653.063402
2025-02-10T07:30:00,2970.8,100.0,-2382.18984,0.496426958448408,峰,0.95171,0.0,717.7,683.042267
2025-02-10T07:45:00,2828.0,100.0,-2263.6944,0.439834598448408,峰,0.95171,0.0,682.0,649.0662199999999
2025-02-10T08:00:00,3186.4,3186.4,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T08:15:00,2060.8,2060.8,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T08:30:00,1999.2,1999.2,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T08:45:00,2147.6,2147.6,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T09:00:00,2074.8,2074.8,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T09:15:00,1296.4,1296.4,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T09:30:00,1562.4,1562.4,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T09:45:00,1338.4,1338.4,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T10:00:00,1282.4,1282.4,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T10:15:00,2086.0,2086.0,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T10:30:00,2147.6,2147.6,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T10:45:00,1778.0,1778.0,0.0,0.439834598448408,平,0.55992,0.0,0.0,0.0
2025-02-10T11:00:00,2478.0,7600.222222222223,5000.0,0.564834598448408,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-10T11:15:00,2394.0,7516.222222222223,5000.0,0.689834598448408,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-10T11:30:00,2503.2,7625.422222222222,5000.0,0.814834598448408,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-10T11:45:00,2254.0,7376.222222222223,5000.0,0.939834598448408,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-10T12:00:00,2234.4,7356.622222222222,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-10T12:15:00,1979.6,7101.822222222223,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-10T12:30:00,2122.4,7244.622222222222,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-10T12:45:00,2738.4,5928.397589780665,3113.8805106318855,0.95,谷,0.23272,797.4993974451663,0.0,-185.5940597734391
2025-02-10T13:00:00,2735.6,2735.6,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-10T13:15:00,2307.2,2307.2,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-10T13:30:00,2304.4,2304.4,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-10T13:45:00,2374.4,2374.4,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-10T14:00:00,2531.2,2531.2,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T14:15:00,2226.0,2226.0,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T14:30:00,2248.4,2248.4,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T14:45:00,2164.4,2164.4,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T15:00:00,2097.2,2097.2,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T15:15:00,2231.6,2231.6,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T15:30:00,2144.8,2144.8,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T15:45:00,2259.6,2259.6,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-10T16:00:00,1923.6,100.0,-1513.22328,0.912169418,峰,0.95171,0.0,455.9,433.88458899999995
2025-02-10T16:15:00,2539.6,100.0,-2024.3800799999997,0.8615599159999999,峰,0.95171,0.0,609.9,580.4479289999999
2025-02-10T16:30:00,2455.6,100.0,-1954.6768799999995,0.812692994,峰,0.95171,0.0,588.9,560.4620189999999
2025-02-10T16:45:00,2469.6,100.0,-1966.2940799999997,0.7635356419999999,峰,0.95171,0.0,592.4,563.793004
2025-02-10T17:00:00,2385.6,100.0,-1896.5908799999997,0.7161208699999999,峰,0.95171,0.0,571.4,543.8070939999999
2025-02-10T17:15:00,2475.2,100.0,-1970.94096,0.666847346,峰,0.95171,0.0,593.8,565.1253979999999
2025-02-10T17:30:00,2497.6,100.0,-1989.5284799999997,0.617109134,峰,0.95171,0.0,599.4,570.454974
2025-02-10T17:45:00,2567.6,100.0,-2047.6144799999995,0.5659187720000001,峰,0.95171,0.0,616.9,587.1098989999999
2025-02-10T18:00:00,2615.2,100.0,-2087.11296,0.513740948,峰,0.95171,0.0,628.8,598.4352479999999
2025-02-10T18:15:00,2637.6,100.0,-2105.70048,0.461098436,峰,0.95171,0.0,634.4,603.764824
2025-02-10T18:30:00,2648.8,100.0,-2114.99424,0.40822358000000003,峰,0.95171,0.0,637.2,606.429612
2025-02-10T18:45:00,2573.2,100.0,-2052.26136,0.356917046,峰,0.95171,0.0,618.3,588.442293
2025-02-10T19:00:00,2640.4,100.0,-2108.0239199999996,0.30421644800000003,峰,0.95171,0.0,635.1,604.431021
2025-02-10T19:15:00,2713.2,650.800000000002,-1711.3795199999984,0.2614319600000001,峰,0.95171,0.0,515.5999999999995,490.70167599999945
2025-02-10T19:30:00,2657.2,2657.2,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T19:45:00,2550.8,2550.8,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T20:00:00,2671.2,2671.2,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T20:15:00,2100.0,2100.0,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T20:30:00,2105.6,2105.6,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T20:45:00,2746.8,2746.8,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T21:00:00,2850.4,2850.4,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T21:15:00,2836.4,2836.4,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T21:30:00,2900.8,2900.8,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T21:45:00,3480.4,3480.4,-0.0,0.2614319600000001,峰,0.95171,0.0,0.0,0.0
2025-02-10T22:00:00,3556.0,3556.0,0.0,0.2614319600000001,平,0.55992,0.0,0.0,0.0
2025-02-10T22:15:00,3553.2,3553.2,0.0,0.2614319600000001,平,0.55992,0.0,0.0,0.0
2025-02-10T22:30:00,3474.8,3474.8,0.0,0.2614319600000001,平,0.55992,0.0,0.0,0.0
2025-02-10T22:45:00,3021.2,3021.2,0.0,0.2614319600000001,平,0.55992,0.0,0.0,0.0
2025-02-10T23:00:00,2822.4,2822.4,0.0,0.2614319600000001,谷,0.23272,0.0,0.0,0.0
2025-02-10T23:15:00,2556.4,2556.4,0.0,0.2614319600000001,谷,0.23272,0.0,0.0,0.0
2025-02-10T23:30:00,2713.2,2713.2,0.0,0.2614319600000001,谷,0.23272,0.0,0.0,0.0
2025-02-10T23:45:00,2623.6,2623.6,0.0,0.2614319600000001,谷,0.23272,0.0,0.0,0.0
2025-02-11T00:00:00,2749.6,7871.822222222223,5000.0,0.3864319600000001,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T00:15:00,2702.0,7824.222222222223,5000.0,0.5114319600000001,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T00:30:00,2455.6,7577.822222222223,5000.0,0.6364319600000001,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T00:45:00,2643.2,7765.422222222222,5000.0,0.7614319600000001,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T01:00:00,2693.6,6013.181803419158,3240.372693142345,0.8424412773285588,谷,0.23272,829.8954508547895,0.0,-193.13326932292662
2025-02-11T01:15:00,2542.4,2542.4,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T01:30:00,2494.8,2494.8,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T01:45:00,2693.6,2693.6,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T02:00:00,2738.4,2738.4,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T02:15:00,2909.2,2909.2,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T02:30:00,2570.4,2570.4,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T02:45:00,2662.8,2662.8,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T03:00:00,2802.8,2802.8,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T03:15:00,2629.2,2629.2,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T03:30:00,2746.8,2746.8,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T03:45:00,2620.8,2620.8,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T04:00:00,2760.8,2760.8,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T04:15:00,2836.4,2836.4,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T04:30:00,2819.6,2819.6,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T04:45:00,2749.6,2749.6,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T05:00:00,2629.2,2629.2,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T05:15:00,2954.0,2954.0,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T05:30:00,2878.4,2878.4,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T05:45:00,2735.6,2735.6,0.0,0.8424412773285588,谷,0.23272,0.0,0.0,0.0
2025-02-11T06:00:00,2816.8,100.0,-2254.40064,0.7860812613285588,峰,0.95171,0.0,679.2,646.401432
2025-02-11T06:15:00,2962.4,100.0,-2375.2195199999996,0.7267007733285589,峰,0.95171,0.0,715.6,681.043676
2025-02-11T06:30:00,2783.2,100.0,-2226.51936,0.6710377893285588,峰,0.95171,0.0,670.8,638.4070679999999
2025-02-11T06:45:00,2690.8,100.0,-2149.84584,0.6172916433285588,峰,0.95171,0.0,647.7,616.422567
2025-02-11T07:00:00,2760.8,100.0,-2207.93184,0.5620933473285588,峰,0.95171,0.0,665.2,633.077492
2025-02-11T07:15:00,2755.2,100.0,-2203.28496,0.5070112233285587,峰,0.95171,0.0,663.8,631.7450979999999
2025-02-11T07:30:00,2326.8,100.0,-1847.7986400000002,0.46081625732855874,峰,0.95171,0.0,556.7,529.816957
2025-02-11T07:45:00,1943.2,100.0,-1529.48736,0.42257907332855876,峰,0.95171,0.0,460.8,438.54796799999997
2025-02-11T08:00:00,2343.6,2343.6,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T08:15:00,2438.8,2438.8,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T08:30:00,2293.2,2293.2,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T08:45:00,2388.4,2388.4,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T09:00:00,2511.6,2511.6,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T09:15:00,501.2,501.2,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T09:30:00,674.8,674.8,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T09:45:00,1551.2,1551.2,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T10:00:00,1349.6,1349.6,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T10:15:00,1170.4,1170.4,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T10:30:00,1710.8,1710.8,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T10:45:00,1794.8,1794.8,0.0,0.42257907332855876,平,0.55992,0.0,0.0,0.0
2025-02-11T11:00:00,1629.6,6751.822222222223,5000.0,0.5475790733285588,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T11:15:00,1349.6,6471.822222222223,5000.0,0.6725790733285588,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T11:30:00,1484.0,6606.222222222223,5000.0,0.7975790733285588,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T11:45:00,1568.0,6690.222222222223,5000.0,0.9225790733285588,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T12:00:00,1713.6,6835.822222222223,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T12:15:00,1374.8,6497.022222222223,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T12:30:00,1657.6,6779.822222222223,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-11T12:45:00,1332.8,4522.7975897806655,3113.8805106318855,0.95,谷,0.23272,797.4993974451663,0.0,-185.5940597734391
2025-02-11T13:00:00,1397.2,1397.2,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-11T13:15:00,1761.2,1761.2,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-11T13:30:00,1733.2,1733.2,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-11T13:45:00,2301.6,2301.6,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-11T14:00:00,2335.2,2335.2,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T14:15:00,2100.0,2100.0,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T14:30:00,2564.8,2564.8,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T14:45:00,2676.8,2676.8,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T15:00:00,2573.2,2573.2,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T15:15:00,2525.6,2525.6,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T15:30:00,2483.6,2483.6,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T15:45:00,2564.8,2564.8,0.0,0.95,平,0.55992,0.0,0.0,0.0
2025-02-11T16:00:00,2394.0,100.0,-1903.5611999999996,0.9024109699999999,峰,0.95171,0.0,573.5,545.8056849999999
2025-02-11T16:15:00,2466.8,100.0,-1963.97064,0.8533117039999999,峰,0.95171,0.0,591.7,563.126807
2025-02-11T16:30:00,2553.6,100.0,-2035.9972799999996,0.8024117719999999,峰,0.95171,0.0,613.4,583.778914
2025-02-11T16:45:00,2371.6,100.0,-1884.9736799999996,0.7552874299999999,峰,0.95171,0.0,567.9,540.476109
2025-02-11T17:00:00,2276.4,100.0,-1805.9767200000001,0.7101380119999998,峰,0.95171,0.0,544.1,517.825411
2025-02-11T17:15:00,1895.6,100.0,-1489.9888799999999,0.6728882899999998,峰,0.95171,0.0,448.9,427.22261899999995
2025-02-11T17:30:00,2069.2,100.0,-1634.0421599999995,0.6320372359999998,峰,0.95171,0.0,492.29999999999995,468.52683299999995
2025-02-11T17:45:00,1895.6,100.0,-1489.9888799999999,0.5947875139999999,峰,0.95171,0.0,448.9,427.22261899999995
2025-02-11T18:00:00,2013.2,100.0,-1587.57336,0.5550981799999999,峰,0.95171,0.0,478.3,455.20289299999996
2025-02-11T18:15:00,2074.8,100.0,-1638.6890400000002,0.5141309539999999,峰,0.95171,0.0,493.70000000000005,469.85922700000003
2025-02-11T18:30:00,2021.6,100.0,-1594.5436799999998,0.47426736199999986,峰,0.95171,0.0,480.4,457.20148399999994
2025-02-11T18:45:00,1828.4,100.0,-1434.22632,0.43841170399999985,峰,0.95171,0.0,432.1,411.23389099999997
2025-02-11T19:00:00,1764.0,100.0,-1380.7872,0.40389202399999985,峰,0.95171,0.0,416.0,395.91136
2025-02-11T19:15:00,1864.8,100.0,-1464.43104,0.36728124799999984,峰,0.95171,0.0,441.2,419.89445199999994
2025-02-11T19:30:00,1752.8,100.0,-1371.4934399999997,0.33299391199999984,峰,0.95171,0.0,413.2,393.24657199999996
2025-02-11T19:45:00,1570.8,100.0,-1220.46984,0.30248216599999983,峰,0.95171,0.0,367.7,349.943767
2025-02-11T20:00:00,1425.2,100.0,-1099.65096,0.2749908919999998,峰,0.95171,0.0,331.3,315.301523
2025-02-11T20:15:00,1584.8,931.1999999999978,-542.3572800000018,0.2614319599999998,峰,0.95171,0.0,163.40000000000055,155.5094140000005
2025-02-11T20:30:00,1853.6,1853.6,-0.0,0.2614319599999998,峰,0.95171,0.0,0.0,0.0
2025-02-11T20:45:00,1976.8,1976.8,-0.0,0.2614319599999998,峰,0.95171,0.0,0.0,0.0
2025-02-11T21:00:00,1957.2,1957.2,-0.0,0.2614319599999998,峰,0.95171,0.0,0.0,0.0
2025-02-11T21:15:00,2374.4,2374.4,-0.0,0.2614319599999998,峰,0.95171,0.0,0.0,0.0
2025-02-11T21:30:00,2500.4,2500.4,-0.0,0.2614319599999998,峰,0.95171,0.0,0.0,0.0
2025-02-11T21:45:00,2671.2,2671.2,-0.0,0.2614319599999998,峰,0.95171,0.0,0.0,0.0
2025-02-11T22:00:00,2755.2,2755.2,0.0,0.2614319599999998,平,0.55992,0.0,0.0,0.0
2025-02-11T22:15:00,2562.0,2562.0,0.0,0.2614319599999998,平,0.55992,0.0,0.0,0.0
2025-02-11T22:30:00,2646.0,2646.0,0.0,0.2614319599999998,平,0.55992,0.0,0.0,0.0
2025-02-11T22:45:00,2612.4,2612.4,0.0,0.2614319599999998,平,0.55992,0.0,0.0,0.0
2025-02-11T23:00:00,2634.8,2634.8,0.0,0.2614319599999998,谷,0.23272,0.0,0.0,0.0
2025-02-11T23:15:00,3290.0,3290.0,0.0,0.2614319599999998,谷,0.23272,0.0,0.0,0.0
2025-02-11T23:30:00,3298.4,3298.4,0.0,0.2614319599999998,谷,0.23272,0.0,0.0,0.0
2025-02-11T23:45:00,3348.8,3348.8,0.0,0.2614319599999998,谷,0.23272,0.0,0.0,0.0
2025-02-12T00:00:00,3119.2,8241.422222222223,5000.0,0.3864319599999998,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T00:15:00,3155.6,8277.822222222223,5000.0,0.5114319599999998,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T00:30:00,3130.4,8252.622222222222,5000.0,0.6364319599999998,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T00:45:00,3178.0,8300.222222222223,5000.0,0.7614319599999998,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T01:00:00,3413.2,8535.422222222223,5000.0,0.8864319599999998,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T01:15:00,3304.0,3790.5451205083446,474.93558401031464,0.8983053496002577,谷,0.23272,121.63628012708615,0.0,-28.307195111175492
2025-02-12T01:30:00,3306.8,3306.8,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T01:45:00,3267.6,3267.6,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T02:00:00,3371.2,3371.2,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T02:15:00,3413.2,3413.2,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T02:30:00,3211.6,3211.6,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T02:45:00,3248.0,3248.0,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T03:00:00,3169.6,3169.6,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T03:15:00,2682.4,2682.4,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T03:30:00,3180.8,3180.8,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T03:45:00,3239.6,3239.6,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T04:00:00,3052.0,3052.0,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T04:15:00,3124.8,3124.8,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T04:30:00,2998.8,2998.8,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T04:45:00,3211.6,3211.6,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T05:00:00,3116.4,3116.4,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T05:15:00,3091.2,3091.2,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T05:30:00,2954.0,2954.0,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T05:45:00,3077.2,3077.2,0.0,0.8983053496002577,谷,0.23272,0.0,0.0,0.0
2025-02-12T06:00:00,3130.4,100.0,-2514.62592,0.8354397016002577,峰,0.95171,0.0,757.6,721.015496
2025-02-12T06:15:00,3245.2,100.0,-2609.88696,0.7701925276002577,峰,0.95171,0.0,786.3,748.3295729999999
2025-02-12T06:30:00,3024.0,100.0,-2426.3352,0.7095341476002577,峰,0.95171,0.0,731.0,695.7000099999999
2025-02-12T06:45:00,3029.6,100.0,-2430.9820799999998,0.6487595956002576,峰,0.95171,0.0,732.4,697.0324039999999
2025-02-12T07:00:00,2934.4,100.0,-2351.98512,0.5899599676002576,峰,0.95171,0.0,708.6,674.381706
2025-02-12T07:15:00,2872.8,100.0,-2300.86944,0.5324382316002576,峰,0.95171,0.0,693.2,659.725372
2025-02-12T07:30:00,2321.2,100.0,-1843.1517599999995,0.4863594376002576,峰,0.95171,0.0,555.3,528.484563
2025-02-12T07:45:00,2427.6,100.0,-1931.4424799999997,0.4380733756002576,峰,0.95171,0.0,581.9,553.800049
2025-02-12T08:00:00,2881.2,2881.2,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T08:15:00,2346.4,2346.4,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T08:30:00,2405.2,2405.2,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T08:45:00,2520.0,2520.0,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T09:00:00,2363.2,2363.2,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T09:15:00,1531.6,1531.6,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T09:30:00,1330.0,1330.0,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T09:45:00,1593.2,1593.2,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T10:00:00,1573.6,1573.6,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T10:15:00,1652.0,1652.0,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T10:30:00,1436.4,1436.4,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T10:45:00,2298.8,2298.8,0.0,0.4380733756002576,平,0.55992,0.0,0.0,0.0
2025-02-12T11:00:00,2570.4,7692.622222222222,5000.0,0.5630733756002576,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T11:15:00,3374.0,8496.222222222223,5000.0,0.6880733756002576,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T11:30:00,3404.8,8527.022222222222,5000.0,0.8130733756002576,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T11:45:00,3354.4,8476.622222222222,5000.0,0.9380733756002576,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T12:00:00,3374.0,8496.222222222223,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T12:15:00,3472.0,8594.222222222223,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T12:30:00,3466.4,8588.622222222222,5000.0,0.95,谷,0.23272,1280.5555555555557,0.0,-298.0108888888889
2025-02-12T12:45:00,3376.8,6566.7975897806655,3113.8805106318855,0.95,谷,0.23272,797.4993974451663,0.0,-185.5940597734391
2025-02-12T13:00:00,3295.6,3295.6,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-12T13:15:00,3486.0,3486.0,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-12T13:30:00,3315.2,3315.2,0.0,0.95,谷,0.23272,0.0,0.0,0.0
2025-02-12T13:45:00,3276.0,3276.0,0.0,0.95,谷,0.23272,0.0,0.0,0.0
